year,area,zip_code,moisture,kernel_weight,actual_wheat_ash,falling_no,protein_12,ZIP,COUNTY,FIPScounty,aggRain,meanAvgT,aggGDD,meanMaxVPD,meanMaxRH,meanMinRH
2016.0,Area 06A - S. Central Kansas,67152,11.0,30.94,0.0488,379.0,10.0458427,67152,20191,20191,1286.5018816589,284.6363568342644,3173.174622923001,0.4137006989795083,83.72265588081933,38.03249287337058
2016.0,Area 06A - S. Central Kansas,67108,11.6,32.4,0.0497,354.0,10.07420814,67108,20173,20173,1263.2486145042699,284.2431493109872,2953.2536313370006,0.45081135124548954,81.54980850279328,36.158846638733685
2016.0,Area 06A - S. Central Kansas,67146,11.9,30.11,0.049,387.0,10.11350738,67146,20035,20035,1290.4666952017,284.79466819366854,3114.2342833602975,0.47488792271793895,81.28497237243967,35.884961843575425
2016.0,Area 06A - S. Central Kansas,67146,11.9,30.11,0.049,387.0,10.11350738,67146,20191,20191,1286.5018816589,284.6363568342644,3173.174622923001,0.4137006989795083,83.72265588081933,38.03249287337058
2016.0,Area 06A - S. Central Kansas,67110,11.9,29.6,0.052000000000000005,392.0,11.6677412,67110,20191,20191,1286.5018816589,284.6363568342644,3173.174622923001,0.4137006989795083,83.72265588081933,38.03249287337058
2016.0,Area 06A - S. Central Kansas,67110,11.9,29.6,0.052000000000000005,392.0,11.6677412,67110,20035,20035,1290.4666952017,284.79466819366854,3114.2342833602975,0.47488792271793895,81.28497237243967,35.884961843575425
2016.0,Area 06A - S. Central Kansas,67110,11.9,29.6,0.052000000000000005,392.0,11.6677412,67110,20173,20173,1263.2486145042699,284.2431493109872,2953.2536313370006,0.45081135124548954,81.54980850279328,36.158846638733685
2016.0,Area 06A - S. Central Kansas,67107,11.7,30.9,0.0488,346.0,12.88607022,67107,20079,20079,1744.9379883669692,283.8277130586591,3861.0993369010007,0.3804318735565262,84.12692177374304,37.312023258379874
2016.0,Area 06A - S. Central Kansas,67107,11.7,30.9,0.0488,346.0,12.88607022,67107,20113,20113,1636.196886162751,283.5517720251398,3791.6871650770004,0.3540585142566856,85.26337140782117,37.204835807262576
2016.0,Area 06A - S. Central Kansas,67107,11.9,32.74,0.0482,379.0,10.31827469,67107,20079,20079,1744.9379883669692,283.8277130586591,3861.0993369010007,0.3804318735565262,84.12692177374304,37.312023258379874
2016.0,Area 06A - S. Central Kansas,67107,11.9,32.74,0.0482,379.0,10.31827469,67107,20113,20113,1636.196886162751,283.5517720251398,3791.6871650770004,0.3540585142566856,85.26337140782117,37.204835807262576
2016.0,Area 06A - S. Central Kansas,67107,11.3,31.23,0.0499,366.0,9.821871477,67107,20079,20079,1744.9379883669692,283.8277130586591,3861.0993369010007,0.3804318735565262,84.12692177374304,37.312023258379874
2016.0,Area 06A - S. Central Kansas,67107,11.3,31.23,0.0499,366.0,9.821871477,67107,20113,20113,1636.196886162751,283.5517720251398,3791.6871650770004,0.3540585142566856,85.26337140782117,37.204835807262576
2016.0,Area 06A - S. Central Kansas,67151,12.85,30.05,0.0525,331.0,10.78416523,67151,20115,20115,1621.524083391299,283.4495815502794,3739.789034889002,0.38360857413118427,83.73071249581004,38.2093416571229
2016.0,Area 06A - S. Central Kansas,67151,12.85,30.05,0.0525,331.0,10.78416523,67151,20079,20079,1744.9379883669692,283.8277130586591,3861.0993369010007,0.3804318735565262,84.12692177374304,37.312023258379874
2016.0,Area 06A - S. Central Kansas,67152,10.85,30.01,0.0503,367.0,9.920358946,67152,20191,20191,1286.5018816589,284.6363568342644,3173.174622923001,0.4137006989795083,83.72265588081933,38.03249287337058
2016.0,Area 06A - S. Central Kansas,67056,11.3,33.82,0.0492,363.0,10.49650507,67056,20079,20079,1744.9379883669692,283.8277130586591,3861.0993369010007,0.3804318735565262,84.12692177374304,37.312023258379874
2016.0,Area 06A - S. Central Kansas,67068,10.5,32.5,0.043,357.0,11.38592179,67068,20095,20095,1526.8336724625003,284.1440985335199,3991.5181879900033,0.41622196311713133,84.14991410195536,34.56921458379888
2016.0,Area 06A - S. Central Kansas,67022,10.7,31.66,0.0496,394.0,9.677043673,67022,20191,20191,1286.5018816589,284.6363568342644,3173.174622923001,0.4137006989795083,83.72265588081933,38.03249287337058
2016.0,Area 06A - S. Central Kansas,67035,10.9,28.48,0.0476,378.0,9.965432099,67035,20095,20095,1526.8336724625003,284.1440985335199,3991.5181879900033,0.41622196311713133,84.14991410195536,34.56921458379888
2016.0,Area 06A - S. Central Kansas,67035,10.9,28.48,0.0476,378.0,9.965432099,67035,20151,20151,715.8705103993398,284.2117598044694,1991.9877947313994,0.2952848985487902,88.30766995810059,35.6615857234637
2016.0,Area 06A - S. Central Kansas,67025,11.05,30.3,0.0491,371.0,9.438111297999999,67025,20173,20173,1263.2486145042699,284.2431493109872,2953.2536313370006,0.45081135124548954,81.54980850279328,36.158846638733685
2016.0,Area 06A - S. Central Kansas,67025,11.05,30.3,0.0491,371.0,9.438111297999999,67025,20095,20095,1526.8336724625003,284.1440985335199,3991.5181879900033,0.41622196311713133,84.14991410195536,34.56921458379888
2016.0,Area 06A - S. Central Kansas,67005,10.5,24.08,0.0528,362.0,11.73988827,67005,20035,20035,1290.4666952017,284.79466819366854,3114.2342833602975,0.47488792271793895,81.28497237243967,35.884961843575425
2016.0,Area 06A - S. Central Kansas,67159,11.7,33.05,0.048,370.0,10.02582106,67159,20095,20095,1526.8336724625003,284.1440985335199,3991.5181879900033,0.41622196311713133,84.14991410195536,34.56921458379888
2016.0,Area 06A - S. Central Kansas,67065,11.0,30.29,0.0493,440.0,10.36224719,67065,20151,20151,715.8705103993398,284.2117598044694,1991.9877947313994,0.2952848985487902,88.30766995810059,35.6615857234637
2016.0,Area 06A - S. Central Kansas,67112,12.1,34.57,0.048,392.0,10.16154721,67112,20095,20095,1526.8336724625003,284.1440985335199,3991.5181879900033,0.41622196311713133,84.14991410195536,34.56921458379888
2016.0,Area 06A - S. Central Kansas,67578,12.6,39.86,0.0496,390.0,11.56887872,67578,20185,20185,681.8682992913003,284.53407005586604,1975.3116748500004,0.42204981266737956,84.69013741061457,32.62437004748604
2016.0,Area 06A - S. Central Kansas,67557,11.6,28.43,0.0536,406.0,12.89140271,67557,20185,20185,681.8682992913003,284.53407005586604,1975.3116748500004,0.42204981266737956,84.69013741061457,32.62437004748604
2016.0,Area 06A - S. Central Kansas,67557,11.6,28.43,0.0536,406.0,12.89140271,67557,20151,20151,715.8705103993398,284.2117598044694,1991.9877947313994,0.2952848985487902,88.30766995810059,35.6615857234637
2016.0,Area 06A - S. Central Kansas,67576,12.2,32.47,0.0445,348.0,11.07517084,67576,20185,20185,681.8682992913003,284.53407005586604,1975.3116748500004,0.42204981266737956,84.69013741061457,32.62437004748604
2016.0,Area 06A - S. Central Kansas,67550,11.95,28.39,0.0494,379.0,12.73276547,67550,20145,20145,638.0849233810999,284.31356167597755,1951.3228474190003,0.41533977088834945,85.1511623407821,32.022280804469275
2016.0,Area 06A - S. Central Kansas,67059,12.1,29.22,0.0466,355.0,11.31285552,67059,20151,20151,715.8705103993398,284.2117598044694,1991.9877947313994,0.2952848985487902,88.30766995810059,35.6615857234637
2016.0,Area 06A - S. Central Kansas,67124,11.1,29.31,0.0466,371.0,10.45309336,67124,20151,20151,715.8705103993398,284.2117598044694,1991.9877947313994,0.2952848985487902,88.30766995810059,35.6615857234637
2016.0,Area 06A - S. Central Kansas,67550,11.0,34.17,0.0476,388.0,11.77617978,67550,20145,20145,638.0849233810999,284.31356167597755,1951.3228474190003,0.41533977088834945,85.1511623407821,32.022280804469275
2016.0,Area 06 - Southwest Kansas,67954,9.65,31.82,0.0425,369.0,9.934698395,67954,20129,20129,813.7580746108,283.81158301675964,3911.778049544998,0.6304256673621131,79.24393434916207,25.789716018854772
2016.0,Area 06 - Southwest Kansas,67952,10.45,31.52,0.0431,377.0,11.49748744,67952,20189,20189,521.7342986058001,283.993664953445,2965.2796016870006,0.6399431963216331,79.23529178770949,25.519816560521402
2016.0,Area 06 - Southwest Kansas,67950,11.9,28.61,0.0446,381.0,11.476958,67950,20129,20129,813.7580746108,283.81158301675964,3911.778049544998,0.6304256673621131,79.24393434916207,25.789716018854772
2016.0,Area 06 - Southwest Kansas,67953,9.25,28.8,0.0446,400.0,13.43030303,67953,20129,20129,813.7580746108,283.81158301675964,3911.778049544998,0.6304256673621131,79.24393434916207,25.789716018854772
2016.0,Area 06 - Southwest Kansas,67846,9.9,32.87,0.0398,387.0,12.11098779,67846,20069,20069,733.5372400072999,283.45677806331474,2849.201232576002,0.5096077546776371,82.9446756163873,28.118491383612707
2016.0,Area 06 - Southwest Kansas,67837,9.65,32.4,0.0494,387.0,13.83065855,67837,20069,20069,733.5372400072999,283.45677806331474,2849.201232576002,0.5096077546776371,82.9446756163873,28.118491383612707
2016.0,Area 06 - Southwest Kansas,67855,9.1,30.06,0.0477,426.0,12.92409241,67855,20187,20187,551.3120549691001,283.8872264804469,2942.083280876001,0.5418069300024756,82.60685607076358,26.462574179702052
2016.0,Area 06 - Southwest Kansas,67846,10.2,32.4,0.0441,394.0,12.62182628,67846,20069,20069,733.5372400072999,283.45677806331474,2849.201232576002,0.5096077546776371,82.9446756163873,28.118491383612707
2016.0,Area 06 - Southwest Kansas,67855,8.9,33.42,0.045,414.0,13.31108672,67855,20187,20187,551.3120549691001,283.8872264804469,2942.083280876001,0.5418069300024756,82.60685607076358,26.462574179702052
2016.0,Area 06 - Southwest Kansas,67880,9.05,28.3,0.0464,418.0,11.35920836,67880,20067,20067,832.1772929955002,283.42505245810077,3846.9782405462993,0.4991126348119468,83.80873942039106,27.287932356145234
2016.0,Area 06 - Southwest Kansas,67838,10.35,35.51,0.0458,369.0,10.28711656,67838,20093,20093,545.5676263804997,283.36295802607066,2817.8870253990003,0.5798430718546191,80.97424891806334,26.25965706517695
2016.0,Area 06 - Southwest Kansas,67838,9.75,36.1,0.0498,375.0,12.22736842,67838,20093,20093,545.5676263804997,283.36295802607066,2817.8870253990003,0.5798430718546191,80.97424891806334,26.25965706517695
2016.0,Area 06 - Southwest Kansas,67901,10.35,30.8,0.0456,407.0,11.2,67901,20175,20175,303.5388616419001,285.04971279329607,1050.6200854400006,0.39629351008782127,86.4140400111732,27.58396608379887
2016.0,Area 06 - Southwest Kansas,67835,9.85,35.46,0.0488,356.0,10.93288963,67835,20069,20069,733.5372400072999,283.45677806331474,2849.201232576002,0.5096077546776371,82.9446756163873,28.118491383612707
2016.0,Area 06 - Southwest Kansas,67853,10.2,32.02,0.0444,396.0,10.72071269,67853,20069,20069,733.5372400072999,283.45677806331474,2849.201232576002,0.5096077546776371,82.9446756163873,28.118491383612707
2016.0,Area 06 - Southwest Kansas,67862,8.4,28.65,0.0496,393.0,12.85414847,67862,20187,20187,551.3120549691001,283.8872264804469,2942.083280876001,0.5418069300024756,82.60685607076358,26.462574179702052
2016.0,Area 06 - Southwest Kansas,67860,10.4,35.23,0.0454,371.0,12.69910714,67860,20093,20093,545.5676263804997,283.36295802607066,2817.8870253990003,0.5798430718546191,80.97424891806334,26.25965706517695
2016.0,Area 07 - Southeast Kansas,67356,13.2,36.68,0.0492,364.0,10.21935484,67356,20021,20021,2106.5519421536283,284.50022129888276,3998.1358004770004,0.345112817339655,84.06588919832393,43.188639132681544
2016.0,Area 07 - Southeast Kansas,66748,12.7,35.51,0.048,391.0,10.60435281,66748,20133,20133,1917.0131486861974,284.07997561452515,3911.1647312029995,0.31963646557848174,85.31264736871512,42.49382173184354
2016.0,Area 07 - Southeast Kansas,66716,11.5,32.6,0.0462,408.0,9.854011299,66716,20011,20011,2126.383085846598,283.9761817737433,3883.416226641,0.34470803022433016,83.92134206564245,42.57305863966475
2016.0,Area 07 - Southeast Kansas,66713,11.75,35.96,0.0458,379.0,9.742322946,66713,20021,20021,2106.5519421536283,284.50022129888276,3998.1358004770004,0.345112817339655,84.06588919832393,43.188639132681544
2016.0,Area 07 - Southeast Kansas,66860,12.8,34.0,0.0481,382.0,10.21284404,66860,20111,20111,1715.7383463917004,283.22304513966446,3658.2479505200013,0.3489717337309643,84.31427581564239,40.4673839930168
2016.0,Area 07 - Southeast Kansas,66762,11.3,33.5,0.0473,388.0,9.494475761,66762,20021,20021,2106.5519421536283,284.50022129888276,3998.1358004770004,0.345112817339655,84.06588919832393,43.188639132681544
2016.0,Area 07 - Southeast Kansas,66725,11.8,34.94,0.0516,358.0,9.558276644,66725,20021,20021,2106.5519421536283,284.50022129888276,3998.1358004770004,0.345112817339655,84.06588919832393,43.188639132681544
2016.0,Area 07 - Southeast Kansas,67337,12.0,35.32,0.0517,354.0,8.96,67337,20125,20125,1793.7274209550008,284.5259123463687,4070.5237401570007,0.3453422776648364,84.67345268156431,40.7737412346369
2016.0,Area 07 - Southeast Kansas,66857,12.65,36.5,0.0484,395.0,10.00389239,66857,20031,20031,1738.1054745727,283.36084497206696,3716.5362264799974,0.3431795252210979,84.30070957262578,40.98893456843574
2016.0,Area 07 - Southeast Kansas,66773,11.95,33.78,0.0494,368.0,9.304713231000001,66773,20021,20021,2106.5519421536283,284.50022129888276,3998.1358004770004,0.345112817339655,84.06588919832393,43.188639132681544
2016.0,Area 07 - Southeast Kansas,66720,12.2,34.23,0.0483,387.0,9.962642369,66720,20133,20133,1917.0131486861974,284.07997561452515,3911.1647312029995,0.31963646557848174,85.31264736871512,42.49382173184354
2016.0,Area 07 - Southeast Kansas,66852,12.4,33.47,0.0516,383.0,10.48767123,66852,20031,20031,1738.1054745727,283.36084497206696,3716.5362264799974,0.3431795252210979,84.30070957262578,40.98893456843574
2016.0,Area 07 - Southeast Kansas,67301,12.4,33.09,0.0492,378.0,9.673972603,67301,20125,20125,1793.7274209550008,284.5259123463687,4070.5237401570007,0.3453422776648364,84.67345268156431,40.7737412346369
2016.0,Area 08A - Central Kansas,67457,10.85,29.78,0.0475,368.0,10.94694335,67457,20159,20159,1144.0456502639,283.67677756052154,2844.4567248610006,0.40566480300181984,83.91112756610805,34.7294474227188
2016.0,Area 08A - Central Kansas,67530,10.05,31.93,0.0499,385.0,11.89638688,67530,20009,20009,953.9697789167998,283.9232683426441,2929.466764192,0.46059744417437665,83.13940876350098,32.26664180167601
2016.0,Area 08A - Central Kansas,67530,10.05,31.93,0.0499,385.0,11.89638688,67530,20185,20185,681.8682992913003,284.53407005586604,1975.3116748500004,0.42204981266737956,84.69013741061457,32.62437004748604
2016.0,Area 08A - Central Kansas,67554,11.0,34.2,0.040999999999999995,384.0,11.93438202,67554,20159,20159,1144.0456502639,283.67677756052154,2844.4567248610006,0.40566480300181984,83.91112756610805,34.7294474227188
2016.0,Area 08A - Central Kansas,67451,10.15,33.6,0.045,393.0,10.53845298,67451,20115,20115,1621.524083391299,283.4495815502794,3739.789034889002,0.38360857413118427,83.73071249581004,38.2093416571229
2016.0,Area 08A - Central Kansas,67449,11.9,33.61,0.0493,397.0,11.31713961,67449,20127,20127,1673.8465226465007,282.8950348463686,3562.4546023050007,0.36027035429303345,84.09003664245807,39.96659942248603
2016.0,Area 08A - Central Kansas,67063,10.6,28.45,0.0441,417.0,10.13870246,67063,20115,20115,1621.524083391299,283.4495815502794,3739.789034889002,0.38360857413118427,83.73071249581004,38.2093416571229
2016.0,Area 08A - Central Kansas,66861,10.4,31.6,0.0455,419.0,11.31428571,66861,20115,20115,1621.524083391299,283.4495815502794,3739.789034889002,0.38360857413118427,83.73071249581004,38.2093416571229
2016.0,Area 08A - Central Kansas,67448,10.3,30.46,0.0455,365.0,10.63455964,67448,20113,20113,1636.196886162751,283.5517720251398,3791.6871650770004,0.3540585142566856,85.26337140782117,37.204835807262576
2016.0,Area 08A - Central Kansas,67448,10.35,32.35,0.0474,347.0,10.98404908,67448,20113,20113,1636.196886162751,283.5517720251398,3791.6871650770004,0.3540585142566856,85.26337140782117,37.204835807262576
2016.0,Area 08A - Central Kansas,67063,10.25,32.01,0.0533,370.0,10.76590529,67063,20115,20115,1621.524083391299,283.4495815502794,3739.789034889002,0.38360857413118427,83.73071249581004,38.2093416571229
2016.0,Area 08A - Central Kansas,67648,9.7,30.24,0.0479,401.0,12.24008859,67648,20141,20141,993.3242951041997,282.515767094972,2640.188137795002,0.37512067306464986,85.16337771135944,33.121456815642475
2016.0,Area 08A - Central Kansas,67431,9.35,30.69,0.0499,397.0,10.6007722,67431,20061,20061,1695.4519906096007,283.1874771089383,3691.7806113383967,0.3825571035941481,83.43474365363133,39.196076273743
2016.0,Area 08 - W. Central Kansas,67846,10.7,34.39,0.0433,391.0,12.43628219,67846,20069,20069,733.5372400072999,283.45677806331474,2849.201232576002,0.5096077546776371,82.9446756163873,28.118491383612707
2016.0,Area 08 - W. Central Kansas,67861,11.0,34.39,0.0422,335.0,10.82696629,67861,20203,20203,592.5786982523999,282.4029572439481,2606.7403259060006,0.5085564553842774,82.7769549553073,26.822035655493497
2016.0,Area 08 - W. Central Kansas,67861,12.4,34.53,0.0425,370.0,12.21552511,67861,20203,20203,592.5786982523999,282.4029572439481,2606.7403259060006,0.5085564553842774,82.7769549553073,26.822035655493497
2016.0,Area 08 - W. Central Kansas,67863,10.6,35.05,0.0447,407.0,11.87114094,67863,20203,20203,592.5786982523999,282.4029572439481,2606.7403259060006,0.5085564553842774,82.7769549553073,26.822035655493497
2016.0,Area 08 - W. Central Kansas,67863,10.3,34.26,0.0466,394.0,13.29319955,67863,20203,20203,592.5786982523999,282.4029572439481,2606.7403259060006,0.5085564553842774,82.7769549553073,26.822035655493497
2016.0,Area 08 - W. Central Kansas,67846,11.8,34.08,0.04,366.0,12.20226757,67846,20069,20069,733.5372400072999,283.45677806331474,2849.201232576002,0.5096077546776371,82.9446756163873,28.118491383612707
2016.0,Area 08 - W. Central Kansas,67761,10.15,28.14,0.048,388.0,12.84986088,67761,20199,20199,911.6690182587695,282.24250967877106,3370.134095115002,0.5039149153225363,82.09365707262565,27.858752703910618
2016.0,Area 09 - E. Central Kansas,66067,9.75,33.79,0.046,397.0,10.56975069,66067,20059,20059,1911.2714641360008,283.4154164525142,3752.6176500999995,0.34821274265093766,84.15271625279337,41.14086161871511
2016.0,Area 09 - E. Central Kansas,66071,11.0,34.2,0.0451,358.0,10.0952809,66071,20121,20121,2021.0064925585011,283.2057238268155,3657.943267140299,0.3479457683045099,83.60374594413408,42.612095856145274
2016.0,Area 09 - E. Central Kansas,66006,10.95,33.55,0.0469,418.0,11.54227962,66006,20045,20045,1919.6937176509002,283.2979087290502,3728.4149161704995,0.34959412398860745,84.16832933240222,42.23302347625695
2016.0,Area 09 - E. Central Kansas,66006,10.95,33.55,0.0469,418.0,11.54227962,66006,20059,20059,1911.2714641360008,283.4154164525142,3752.6176500999995,0.34821274265093766,84.15271625279337,41.14086161871511
2016.0,Area 09 - E. Central Kansas,66046,10.55,28.01,0.0504,421.0,11.21520402,66046,20045,20045,1919.6937176509002,283.2979087290502,3728.4149161704995,0.34959412398860745,84.16832933240222,42.23302347625695
2016.0,Area 09 - E. Central Kansas,66523,11.4,28.64,0.0544,383.0,10.9255079,66523,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266
2016.0,Area 09 - E. Central Kansas,66523,11.4,28.64,0.0544,383.0,10.9255079,66523,20111,20111,1715.7383463917004,283.22304513966446,3658.2479505200013,0.3489717337309643,84.31427581564239,40.4673839930168
2016.0,Area 09 - E. Central Kansas,66868,11.7,30.71,0.0495,375.0,10.83306908,66868,20139,20139,1995.4943384624012,283.15311945530743,3673.306091989999,0.3372427189036251,84.65769329608936,40.75531379888266
2016.0,Area 09 - E. Central Kansas,66868,11.7,30.71,0.0495,375.0,10.83306908,66868,20031,20031,1738.1054745727,283.36084497206696,3716.5362264799974,0.3431795252210979,84.30070957262578,40.98893456843574
2016.0,Area 09 - E. Central Kansas,66868,11.7,30.71,0.0495,375.0,10.83306908,66868,20111,20111,1715.7383463917004,283.22304513966446,3658.2479505200013,0.3489717337309643,84.31427581564239,40.4673839930168
2016.0,Area 09 - E. Central Kansas,66032,10.45,31.88,0.0527,419.0,10.72116136,66032,20003,20003,1796.439732373001,283.4916215782122,3756.032771283996,0.33426718705939834,84.43446107402237,41.44612196508373
